日付,時間,測定回数,装置id,温度,湿度,light(ルクス),電圧
2004-03-11,12:44:35.606558,35973,1,22.7128,33.9093,537.28,2.53812
2004-03-11,12:44:35.666092,35973,23,31.0134,21.3631,368.0,2.61639
2004-03-11,12:44:37.606294,35973,19,27.309,26.2475,264.96,2.57108
2004-03-11,12:44:37.606463,35973,42,23.6046,32.2995,1140.8,2.53812
2004-03-11,12:44:38.623318,35973,39,25.3,30.784,426.88,2.57108
2004-03-11,12:44:40.321189,35973,17,23.6046,32.3698,684.48,2.4341
2004-03-11,12:44:41.124472,35973,34,23.8986,32.3346,1847.36,2.52732
2004-03-11,12:44:41.863379,35973,37,24.663,34.1184,1376.32,2.54901
2004-03-11,12:44:41.948452,35973,4,22.7716,35.0222,397.44,2.50599
2004-03-11,12:44:43.309912,35973,45,21.2722,36.1293,684.48,2.50599
2004-03-11,12:44:44.287745,35973,20,27.0542,27.435,802.24,2.57108
2004-03-11,12:44:44.904175,35973,52,24.2808,30.1111,323.84,2.52732
2004-03-11,12:44:45.787357,35973,33,23.8398,31.8776,1199.68,2.56
2004-03-11,12:44:47.381397,35973,10,22.3992,35.8876,655.04,2.51661
2004-03-11,12:44:48.177339,2825,8,22.7324,33.7698,1847.36,2.52732
2004-03-11,12:44:57.23422,35974,1,22.7912,33.7698,537.28,2.53812
2004-03-11,12:44:57.381795,35974,39,25.2216,30.8901,426.88,2.57108
2004-03-11,12:44:57.456774,35974,6,22.556,34.8139,1258.56,2.48502
2004-03-11,12:44:57.56191,2827,27,27.407,26.4639,264.96,2.58226
2004-03-11,12:44:58.227408,35974,25,35.6488,17.3531,1847.36,2.67532
2004-03-11,12:44:59.282043,35974,37,24.6336,34.1184,1376.32,2.54901
2004-03-11,12:45:00.668627,2828,11,23.8888,33.2458,1847.36,2.53812
2004-03-11,12:45:02.851882,35974,3,23.0656,33.7349,441.6,2.54901
2004-03-11,12:45:03.661967,2827,50,25.2804,27.8653,1847.36,2.56
2004-03-11,12:45:04.568878,35974,40,23.977,31.8424,1258.56,2.53812
2004-03-11,12:45:06.042071,35974,31,27.0836,27.5426,1847.36,2.59354
2004-03-11,12:45:06.222033,35974,53,23.1244,32.6154,1847.36,2.53812
2004-03-11,12:45:07.502123,35974,41,26.5936,26.9679,1611.84,2.56
2004-03-11,12:45:08.085903,35974,10,22.409,35.9221,655.04,2.51661
2004-03-11,12:45:08.742137,2827,24,36.3054,15.6254,1788.48,2.68742
2004-03-11,12:45:08.907428,35974,52,24.2612,30.1111,323.84,2.52732
2004-03-11,12:45:09.678951,2827,7,22.3404,35.0222,309.12,2.51661
2004-03-11,12:45:10.06732,35974,23,30.9938,21.3631,368.0,2.62796
2004-03-11,12:45:10.427229,35974,4,22.801,34.9875,397.44,2.50599
2004-03-11,12:45:11.345185,35974,19,27.2992,26.2475,264.96,2.57108
2004-03-11,12:45:12.040019,35974,45,21.282,36.1293,684.48,2.51661
2004-03-11,12:45:12.504227,35974,33,23.781,32.0183,1199.68,2.54901
2004-03-11,12:45:13.724223,35974,22,32.4638,19.7373,684.48,2.65143
2004-03-11,12:45:14.469105,2820,47,20.547,38.1897,1552.96,2.50599
2004-03-11,12:45:15.125147,2821,30,28.2498,25.8142,1847.36,2.58226
2004-03-11,12:45:15.664522,35974,43,24.7806,30.1111,684.48,2.56
2004-03-11,12:45:16.227976,35974,17,23.6144,32.3698,684.48,2.42416
2004-03-11,12:45:20.202555,35974,20,27.1522,27.2914,802.24,2.57108
2004-03-11,12:45:20.842553,35974,42,23.585,32.4049,1140.8,2.52732
2004-03-11,12:45:27.050674,35975,3,23.0656,33.7,441.6,2.53812
2004-03-11,12:45:28.176397,35975,31,27.0738,27.5426,1847.36,2.59354
2004-03-11,12:45:28.252801,35975,53,23.0852,32.6855,1847.36,2.53812
2004-03-11,12:45:29.311173,35975,6,22.5756,34.7792,1258.56,2.49546
2004-03-11,12:45:30.437993,35975,22,32.5128,19.5889,684.48,2.63964
2004-03-11,12:45:30.822878,35975,41,26.574,26.9679,1611.84,2.56
2004-03-11,12:45:31.364946,2822,32,24.0064,31.948,1847.36,2.54901
2004-03-11,12:45:31.564785,35975,19,27.2992,26.2475,264.96,2.57108
2004-03-11,12:45:31.958202,35975,42,23.585,32.3698,1140.8,2.52732
2004-03-11,12:45:32.288834,35975,9,23.0656,34.2229,1847.36,2.59354
2004-03-11,12:45:33.009415,35975,39,25.2706,30.8547,426.88,2.56
2004-03-11,12:45:33.325903,35975,34,23.7712,32.5803,1847.36,2.52732
2004-03-11,12:45:34.105267,35975,45,21.282,36.1293,684.48,2.51661
2004-03-11,12:45:34.387926,2828,27,27.3482,26.5359,264.96,2.58226
2004-03-11,12:45:35.626726,35975,54,22.6638,33.7,1847.36,2.51661
2004-03-11,12:45:36.143042,35975,25,35.688,17.2783,1847.36,2.67532
2004-03-11,12:45:36.623066,35975,33,23.928,31.8072,1199.68,2.56
2004-03-11,12:45:36.796037,35975,1,22.7912,33.7698,537.28,2.53812
2004-03-11,12:45:37.506995,2825,46,22.9872,32.6855,294.4,2.38522
2004-03-11,12:45:37.588624,35975,29,26.2996,28.1159,655.04,2.57108
2004-03-11,12:45:38.006269,35975,4,22.7716,35.0568,397.44,2.50599
2004-03-11,12:45:38.448067,35975,10,22.4188,35.9221,655.04,2.51661
2004-03-11,12:45:38.848517,2828,49,22.8696,31.3844,861.12,2.51661
2004-03-11,12:45:39.288493,2822,30,27.9264,26.2114,1847.36,2.58226
2004-03-11,12:45:39.623211,35975,40,24.0358,31.772,1317.44,2.53812
2004-03-11,12:45:40.205092,35975,23,30.984,21.3631,368.0,2.61639
2004-03-11,12:45:40.546368,35975,52,24.2906,29.9691,323.84,2.52732
2004-03-11,12:45:40.86322,35975,37,24.6336,34.1532,1376.32,2.53812
2004-03-11,12:45:42.289005,35975,20,27.1522,27.2914,802.24,2.57108
2004-03-11,12:45:42.923275,2821,47,20.5372,38.2239,1552.96,2.49546
2004-03-11,12:45:43.47219,2827,36,25.7116,31.2433,1847.36,2.53812
2004-03-11,12:45:44.917678,2827,8,22.7324,33.7,1847.36,2.53812
2004-03-11,12:45:56.948275,35976,6,22.556,34.7792,1258.56,2.48502
2004-03-11,12:45:57.175456,35976,53,23.1244,32.5102,1847.36,2.53812
2004-03-11,12:45:57.351993,35976,31,27.1228,27.5426,1847.36,2.59354
2004-03-11,12:45:58.169215,35976,54,22.6442,33.7,1847.36,2.52732
2004-03-11,12:45:58.408878,35976,22,32.5716,19.5147,684.48,2.65143
2004-03-11,12:45:59.309008,35976,41,26.6328,26.896,1611.84,2.56
2004-03-11,12:45:59.468886,35976,34,23.7712,32.6154,1847.36,2.52732
2004-03-11,12:46:00.291941,2830,11,23.8986,33.2108,1847.36,2.52732
2004-03-11,12:46:00.485774,35976,29,26.3192,28.0801,655.04,2.57108
2004-03-11,12:46:01.779474,2823,2,22.9872,35.1262,537.28,2.51661
2004-03-11,12:46:02.74899,35976,14,23.7614,32.5803,382.72,2.56
2004-03-11,12:46:02.784017,35976,39,25.2804,30.8194,426.88,2.57108
2004-03-11,12:46:03.64682,2826,21,36.0016,16.5659,353.28,2.66332
2004-03-11,12:46:05.364065,35976,52,24.2906,29.9691,323.84,2.51661
2004-03-11,12:46:05.586065,35976,3,23.0558,33.7698,441.6,2.54901
2004-03-11,12:46:06.306786,35976,13,23.3596,33.8396,1081.92,2.51661
2004-03-11,12:46:06.427203,35976,42,23.4478,32.5803,1140.8,2.52732
2004-03-11,12:46:07.106119,35976,1,22.7422,33.8396,537.28,2.52732
2004-03-11,12:46:07.404138,35976,25,35.7076,17.2783,1847.36,2.66332
2004-03-11,12:46:08.311194,35976,33,23.928,31.772,1199.68,2.54901
2004-03-11,12:46:09.318281,35976,37,24.6336,34.1184,1376.32,2.53812
2004-03-11,12:46:09.384187,35976,4,22.8108,34.9528,397.44,2.51661
2004-03-11,12:46:09.744205,35976,45,21.2624,36.1293,684.48,2.51661
2004-03-11,12:46:10.629235,35976,23,30.9742,21.3631,368.0,2.61639
2004-03-11,12:46:12.97912,35976,40,24.0554,31.7016,1258.56,2.53812
2004-03-11,12:46:13.731645,35976,20,27.2796,27.0398,802.24,2.57108
2004-03-11,12:46:15.346533,35976,9,23.0852,34.3273,1847.36,2.59354
2004-03-11,12:46:17.267325,35976,10,22.458,35.7148,655.04,2.51661
2004-03-11,12:46:18.619587,2828,8,22.752,33.7,1847.36,2.53812
2004-03-11,12:46:27.105676,35977,31,27.162,27.3991,1847.36,2.59354
2004-03-11,12:46:27.294997,35977,41,26.6132,26.896,1611.84,2.56
2004-03-11,12:46:28.103843,2815,38,26.9072,26.716,1552.96,2.56
2004-03-11,12:46:28.241103,35977,3,23.0852,33.7,441.6,2.54901
2004-03-11,12:46:29.417757,35977,6,22.5854,34.7445,1258.56,2.48502
2004-03-11,12:46:29.505368,35977,40,24.0064,31.772,1317.44,2.53812
2004-03-11,12:46:29.839815,35977,22,32.6304,19.5147,684.48,2.63964
2004-03-11,12:46:30.037822,2830,7,22.3502,34.9528,309.12,2.51661
2004-03-11,12:46:30.720393,35977,37,24.6238,34.188,1376.32,2.54901
2004-03-11,12:46:30.917729,35977,34,23.7908,32.5803,1847.36,2.52732
2004-03-11,12:46:31.919936,35977,29,26.3192,28.1159,655.04,2.57108
2004-03-11,12:46:32.739922,35977,25,35.7566,17.2034,1847.36,2.66332
2004-03-11,12:46:32.740089,35977,53,23.1048,32.6154,1847.36,2.52732
2004-03-11,12:46:34.680294,35977,14,23.7712,32.5452,382.72,2.56
2004-03-11,12:46:35.475079,35977,9,23.1048,34.2925,1847.36,2.59354
2004-03-11,12:46:35.789474,35977,54,22.6736,33.6651,1847.36,2.51661
2004-03-11,12:46:36.480195,35977,1,22.8108,33.8047,537.28,2.53812
2004-03-11,12:46:36.631106,2824,32,23.8202,32.2293,1847.36,2.54901
2004-03-11,12:46:36.96038,35977,45,21.2624,36.1293,684.48,2.50599
2004-03-11,12:46:37.950565,2828,44,21.3212,36.6807,1140.8,2.50599
2004-03-11,12:46:38.475207,35977,17,23.5948,32.2995,684.48,2.42416
2004-03-11,12:46:38.860931,35977,4,22.7716,35.0222,397.44,2.50599
2004-03-11,12:46:39.87523,35977,52,24.32,29.8981,323.84,2.53812
2004-03-11,12:46:40.920633,35977,42,23.438,32.5803,1140.8,2.52732
2004-03-11,12:46:41.177214,35977,33,23.977,31.772,1199.68,2.56
2004-03-11,12:46:41.255268,35977,20,27.2796,27.0398,802.24,2.57108
2004-03-11,12:46:42.875336,35977,43,24.7904,30.1465,684.48,2.56
2004-03-11,12:46:45.246334,2829,8,22.7716,33.7,1847.36,2.52732
2004-03-11,12:46:57.248688,35978,1,22.9088,33.6651,537.28,2.53812
2004-03-11,12:46:57.625845,35978,22,32.65,19.5147,684.48,2.65143
2004-03-11,12:46:57.684662,35978,40,23.9966,31.8072,1258.56,2.53812
2004-03-11,12:46:58.408874,35978,6,22.5756,34.7792,1258.56,2.47467
2004-03-11,12:46:58.691305,35978,37,24.6826,34.0836,1376.32,2.54901
2004-03-11,12:46:58.852091,35978,3,23.0852,33.7,441.6,2.54901
2004-03-11,12:47:00.254258,35978,14,23.7908,32.4751,382.72,2.56
2004-03-11,12:47:00.929183,35978,41,26.623,26.896,1611.84,2.56
2004-03-11,12:47:00.92965,35978,34,23.8888,32.4751,1847.36,2.52732
2004-03-11,12:47:01.166146,2825,32,23.928,32.0183,1847.36,2.54901
2004-03-11,12:47:02.087443,35978,9,23.1244,34.188,1847.36,2.59354
2004-03-11,12:47:02.108838,35978,13,23.4184,33.7,1081.92,2.52732
2004-03-11,12:47:02.188263,35978,31,27.113,27.5426,1847.36,2.59354
2004-03-11,12:47:03.391405,35978,42,23.3988,32.7206,1140.8,2.52732
2004-03-11,12:47:04.45445,35978,25,35.7468,17.2034,1847.36,2.67532
2004-03-11,12:47:05.209145,35978,45,21.2918,36.1293,684.48,2.50599
2004-03-11,12:47:05.391827,35978,17,23.6536,32.159,684.48,2.4341
2004-03-11,12:47:06.247947,2832,11,23.928,33.1409,1847.36,2.53812
2004-03-11,12:47:07.226272,35978,33,24.0554,31.6664,1199.68,2.56
2004-03-11,12:47:07.236164,35978,54,22.654,33.7,1847.36,2.51661
2004-03-11,12:47:08.591924,35978,29,26.3682,28.0443,655.04,2.57108
2004-03-11,12:47:09.328266,2830,36,25.8194,31.208,1847.36,2.53812
2004-03-11,12:47:11.326349,35978,4,22.8108,34.9875,397.44,2.50599
2004-03-11,12:47:11.668557,35978,52,24.3004,30.0401,323.84,2.52732
2004-03-11,12:47:12.49414,35978,23,31.1408,21.142,368.0,2.62796
2004-03-11,12:47:13.691707,2825,30,27.7108,26.644,1847.36,2.58226
2004-03-11,12:47:14.066393,35978,43,24.8198,30.1111,684.48,2.54901
2004-03-11,12:47:15.509285,35978,20,27.2796,27.0398,802.24,2.57108
2004-03-11,12:47:16.990469,35978,10,22.4972,35.7839,655.04,2.51661
2004-03-11,12:47:18.527798,2830,8,22.752,33.7,1847.36,2.53812
2004-03-11,12:47:26.986823,35979,6,22.5952,34.7445,1258.56,2.48502
2004-03-11,12:47:27.494047,35979,3,23.1342,33.6302,426.88,2.54901
2004-03-11,12:47:28.633113,35979,39,25.3098,30.8194,426.88,2.54901
2004-03-11,12:47:29.053108,35979,14,23.7908,32.5102,382.72,2.56
2004-03-11,12:47:29.810294,35979,41,26.6132,26.896,1611.84,2.56
2004-03-11,12:47:29.829027,2832,27,27.3776,26.608,264.96,2.58226
2004-03-11,12:47:30.082823,35979,9,23.1342,34.2577,1847.36,2.59354
2004-03-11,12:47:30.762053,35979,25,35.8154,17.1285,1847.36,2.66332
2004-03-11,12:47:30.893606,35979,31,27.1326,27.5068,1788.48,2.59354
2004-03-11,12:47:31.512091,35979,37,24.6238,34.188,1376.32,2.54901
2004-03-11,12:47:31.79224,2829,21,36.2368,16.3029,353.28,2.65143
2004-03-11,12:47:32.232257,35979,42,23.4968,32.5452,1140.8,2.52732
2004-03-11,12:47:32.815376,35979,1,22.8402,33.6302,537.28,2.54901
2004-03-11,12:47:33.154374,35979,53,23.1244,32.6505,1847.36,2.53812
2004-03-11,12:47:33.888113,35979,22,32.6696,19.4405,684.48,2.63964
2004-03-11,12:47:33.950103,35979,10,22.4678,35.6802,655.04,2.51661
2004-03-11,12:47:34.274841,35979,45,21.2624,36.1293,684.48,2.51661
2004-03-11,12:47:35.14711,2824,35,24.1436,34.4317,1847.36,2.48502
2004-03-11,12:47:36.109962,2833,11,23.9476,33.1409,1847.36,2.53812
2004-03-11,12:47:36.34715,2832,50,25.2804,28.3305,1847.36,2.56
2004-03-11,12:47:36.555157,35979,33,24.026,31.5959,1199.68,2.56
2004-03-11,12:47:37.461806,35979,17,23.6536,32.0887,684.48,2.4341
2004-03-11,12:47:38.007233,35979,40,24.0162,31.772,1317.44,2.53812
2004-03-11,12:47:38.389933,35979,34,24.0554,32.159,1847.36,2.52732
2004-03-11,12:47:38.867252,35979,4,22.8206,34.9875,397.44,2.50599
2004-03-11,12:47:39.414755,35979,29,26.3584,28.0443,655.04,2.57108
2004-03-11,12:47:40.112686,2826,32,23.6928,32.44,1847.36,2.54901
2004-03-11,12:47:40.332364,35979,23,31.1898,21.0683,368.0,2.62796
2004-03-11,12:47:40.407411,2830,44,21.3604,36.6118,1140.8,2.50599
2004-03-11,12:47:41.35732,2831,36,25.8194,31.0314,1847.36,2.53812
2004-03-11,12:47:44.074986,35979,20,27.2894,26.9679,802.24,2.57108
2004-03-11,12:47:56.992097,35980,3,23.1244,33.6651,412.16,2.53812
2004-03-11,12:47:58.222756,35980,31,27.1424,27.4709,1847.36,2.59354
2004-03-11,12:47:59.324038,35980,14,23.7908,32.44,382.72,2.56
2004-03-11,12:47:59.47373,35980,6,22.605,34.7445,1258.56,2.48502
2004-03-11,12:47:59.661136,35980,54,22.6736,33.5953,1847.36,2.52732
2004-03-11,12:48:00.853339,35980,41,26.623,26.896,1611.84,2.56
2004-03-11,12:48:01.479919,35980,34,24.0554,32.0887,1847.36,2.52732
2004-03-11,12:48:02.582985,35980,17,23.634,32.1238,684.48,2.4341
2004-03-11,12:48:03.1103,35980,45,21.282,36.0603,684.48,2.51661
2004-03-11,12:48:03.178099,35980,39,25.2804,30.8194,412.16,2.57108
2004-03-11,12:48:03.417919,35980,29,26.3878,28.0443,655.04,2.57108
2004-03-11,12:48:04.402972,35980,25,35.835,17.1285,1847.36,2.67532
2004-03-11,12:48:05.428154,35980,40,23.9672,31.772,1258.56,2.53812
2004-03-11,12:48:05.471056,2833,24,36.5602,15.3237,1729.6,2.69964
2004-03-11,12:48:07.528235,35980,22,32.8362,19.292,684.48,2.63964
2004-03-11,12:48:07.848237,2831,44,21.429,36.543,1140.8,2.50599
2004-03-11,12:48:08.268247,35980,1,22.8598,33.7,537.28,2.53812
2004-03-11,12:48:08.610936,35980,4,22.8598,34.9181,382.72,2.51661
2004-03-11,12:48:08.833594,35980,43,24.8296,30.0401,684.48,2.56
2004-03-11,12:48:09.636045,35980,33,23.977,31.6664,1199.68,2.56
2004-03-11,12:48:09.781765,35980,23,31.1898,21.0683,368.0,2.62796
2004-03-11,12:48:10.663981,35980,42,23.585,32.3698,1140.8,2.53812
2004-03-11,12:48:10.931066,2827,30,27.8088,26.68,1847.36,2.58226
2004-03-11,12:48:11.790504,35980,19,27.309,26.1754,279.68,2.57108
2004-03-11,12:48:11.828413,35980,10,22.4972,35.7839,655.04,2.51661
2004-03-11,12:48:13.851331,2832,8,22.7618,33.6302,1847.36,2.52732
2004-03-11,12:48:14.170315,35980,20,27.3482,26.86,802.24,2.58226
2004-03-11,12:48:27.180531,35981,53,23.0852,32.7907,1847.36,2.53812
2004-03-11,12:48:27.26573,35981,6,22.6148,34.6055,1258.56,2.48502
2004-03-11,12:48:27.55742,35981,13,23.3204,33.8396,1081.92,2.51661
2004-03-11,12:48:28.730871,35981,31,27.162,27.4709,1847.36,2.59354
2004-03-11,12:48:30.004904,35981,3,23.1342,33.6302,426.88,2.52732
2004-03-11,12:48:30.131226,35981,40,23.928,31.8424,1317.44,2.52732
2004-03-11,12:48:31.394964,35981,22,32.895,19.1434,684.48,2.65143
2004-03-11,12:48:31.395134,35981,41,26.5936,26.9679,1611.84,2.56
2004-03-11,12:48:32.434257,2834,51,24.8394,28.402,507.84,2.56
2004-03-11,12:48:32.690962,2834,27,27.5148,26.4278,264.96,2.58226
2004-03-11,12:48:32.862707,35981,1,22.801,33.7,537.28,2.53812
2004-03-11,12:48:33.454452,35981,39,25.2412,30.8901,412.16,2.57108
2004-03-11,12:48:33.512035,35981,25,35.884,17.0535,1847.36,2.67532
2004-03-11,12:48:34.475393,35981,54,22.7128,33.5254,1847.36,2.52732
2004-03-11,12:48:34.50919,35981,29,26.3388,28.1159,655.04,2.57108
2004-03-11,12:48:35.402032,35981,33,23.879,31.8072,1199.68,2.56
2004-03-11,12:48:35.474723,2835,11,23.9574,33.0709,1847.36,2.53812
2004-03-11,12:48:37.869265,35981,23,31.2486,20.9945,368.0,2.61639
2004-03-11,12:48:39.569323,2828,2,22.948,35.0915,537.28,2.51661
2004-03-11,12:48:40.049367,35981,37,24.7218,34.1184,1376.32,2.54901
2004-03-11,12:48:40.749372,2828,30,27.6324,26.824,1847.36,2.59354
2004-03-11,12:48:41.489401,35981,10,22.4776,35.8185,655.04,2.51661
2004-03-11,12:48:42.10488,35981,9,23.1342,34.2577,1847.36,2.59354
2004-03-11,12:48:42.181587,35981,52,24.3004,30.0401,323.84,2.52732
2004-03-11,12:48:42.609426,35981,4,22.85,34.9528,397.44,2.51661
2004-03-11,12:48:43.654546,35981,20,27.3188,26.752,802.24,2.57108
2004-03-11,12:48:45.152335,2833,8,22.7716,33.7,1847.36,2.52732
2004-03-11,12:48:56.916994,2823,26,27.4854,27.2914,1847.36,2.57108
2004-03-11,12:48:57.114349,35982,31,27.162,27.3991,1847.36,2.58226
2004-03-11,12:48:57.409551,35982,54,22.7324,33.4905,1847.36,2.51661
2004-03-11,12:48:58.118749,2835,27,27.5932,26.3197,264.96,2.58226
2004-03-11,12:48:58.293078,35982,43,24.81,30.1111,684.48,2.54901
2004-03-11,12:48:58.994983,35982,22,32.8852,19.1434,684.48,2.65143
2004-03-11,12:48:59.092851,35982,6,22.5854,34.7445,1258.56,2.48502
2004-03-11,12:48:59.45529,35982,41,26.6034,26.896,1611.84,2.56
2004-03-11,12:49:00.255722,35982,3,23.144,33.6302,426.88,2.54901
2004-03-11,12:49:00.655363,35982,40,23.9868,31.7368,1258.56,2.53812
2004-03-11,12:49:01.328395,35982,1,22.752,33.8396,537.28,2.52732
2004-03-11,12:49:01.595199,2835,24,36.6386,15.286,1729.6,2.69964
2004-03-11,12:49:01.965278,35982,37,24.8002,33.9442,1376.32,2.53812
2004-03-11,12:49:02.672944,2829,30,27.8382,26.4639,1847.36,2.58226
2004-03-11,12:49:03.333351,35982,53,23.1048,32.6855,1847.36,2.53812
2004-03-11,12:49:03.610159,35982,13,23.3204,33.7,1081.92,2.51661
2004-03-11,12:49:05.113011,35982,33,23.928,31.8072,1199.68,2.56
2004-03-11,12:49:05.610208,35982,14,23.8104,32.3698,382.72,2.56
2004-03-11,12:49:06.37761,35982,45,21.3506,35.853,713.92,2.51661
2004-03-11,12:49:07.393396,2820,38,26.9464,26.716,1552.96,2.56
2004-03-11,12:49:07.510278,35982,4,22.8794,34.8834,397.44,2.50599
2004-03-11,12:49:08.725255,35982,25,35.9232,16.9786,1847.36,2.67532
2004-03-11,12:49:09.713565,35982,52,24.2906,29.9691,323.84,2.52732
2004-03-11,12:49:09.730376,35982,19,27.3776,26.031,279.68,2.57108
2004-03-11,12:49:10.45872,2836,11,23.9574,33.0709,1847.36,2.53812
2004-03-11,12:49:10.840366,2829,2,22.9578,35.1262,537.28,2.51661
2004-03-11,12:49:11.530437,2829,32,23.8594,32.0887,1847.36,2.54901
2004-03-11,12:49:11.821241,35982,23,31.2388,20.9945,368.0,2.61639
2004-03-11,12:49:12.437718,35982,9,23.1734,34.1184,1847.36,2.59354
2004-03-11,12:49:13.000537,35982,17,23.6438,31.948,684.48,2.42416
2004-03-11,12:49:13.130454,35982,42,23.536,32.44,1140.8,2.53812
2004-03-11,12:49:13.533343,35982,34,24.0848,32.0887,1847.36,2.52732
2004-03-11,12:49:15.512368,35982,20,27.3188,26.752,802.24,2.57108
2004-03-11,12:49:16.185728,35982,10,22.4972,35.6456,655.04,2.51661
2004-03-11,12:49:26.952226,35983,6,22.6148,34.7445,1258.56,2.48502
2004-03-11,12:49:27.215891,35983,53,23.1048,32.5803,1847.36,2.53812
2004-03-11,12:49:27.498026,35983,3,23.1832,33.5604,426.88,2.54901
2004-03-11,12:49:28.016296,35983,41,26.5838,26.9679,1611.84,2.56
2004-03-11,12:49:29.276409,35983,52,24.3298,29.685,323.84,2.52732
2004-03-11,12:49:29.511024,35983,22,32.993,18.9203,684.48,2.65143
2004-03-11,12:49:29.791033,35983,1,22.801,33.8047,537.28,2.54901
2004-03-11,12:49:30.672917,35983,19,27.4168,25.8865,279.68,2.57108
2004-03-11,12:49:31.456442,35983,14,23.7908,32.3346,382.72,2.56
2004-03-11,12:49:32.393909,35983,31,27.1424,27.5068,1847.36,2.57108
2004-03-11,12:49:33.693227,2830,32,23.7222,32.3346,1847.36,2.54901
2004-03-11,12:49:34.271216,35983,40,24.0456,31.7016,1317.44,2.53812
2004-03-11,12:49:34.337679,35983,54,22.752,33.4206,1847.36,2.51661
2004-03-11,12:49:35.521073,35983,37,24.7218,34.2229,1376.32,2.54901
2004-03-11,12:49:36.533143,35983,17,23.634,31.8776,684.48,2.42416
2004-03-11,12:49:37.124544,2830,30,27.603,26.86,1847.36,2.58226
2004-03-11,12:49:37.396305,35983,25,35.933,16.9786,1847.36,2.67532
2004-03-11,12:49:38.271319,35983,42,23.5164,32.44,1140.8,2.53812
2004-03-11,12:49:39.331398,35983,33,23.9182,31.7016,1199.68,2.56
2004-03-11,12:49:40.196519,35983,13,23.2714,33.7349,1081.92,2.51661
2004-03-11,12:49:40.257005,35983,4,22.8696,34.8834,382.72,2.51661
2004-03-11,12:49:40.55141,2829,47,20.4588,38.1213,1611.84,2.50599
2004-03-11,12:49:41.316864,35983,29,26.3878,28.0443,655.04,2.57108
2004-03-11,12:49:41.499723,35983,45,21.282,35.9912,713.92,2.50599
2004-03-11,12:49:41.499917,35983,10,22.4776,35.7148,655.04,2.51661
2004-03-11,12:49:42.196543,2833,21,36.3642,16.1149,353.28,2.67532
2004-03-11,12:49:43.266416,35983,23,31.2486,20.9945,368.0,2.62796
2004-03-11,12:49:45.553476,35983,20,27.2894,26.824,802.24,2.57108
2004-03-11,12:49:46.116374,2835,8,22.7716,33.4905,1847.36,2.52732
2004-03-11,12:49:56.995426,35984,3,23.1734,33.5953,426.88,2.54901
2004-03-11,12:49:57.294262,35984,41,26.6132,26.896,1611.84,2.56
2004-03-11,12:49:58.191352,35984,53,23.1734,32.2995,1847.36,2.53812
2004-03-11,12:49:58.212002,35984,31,27.2012,27.4709,1670.72,2.59354
2004-03-11,12:49:59.259472,35984,45,21.331,35.8185,713.92,2.51661
2004-03-11,12:49:59.417001,2837,27,27.6324,26.1754,264.96,2.58226
2004-03-11,12:49:59.537276,35984,1,22.8598,33.7349,537.28,2.53812
2004-03-11,12:50:00.254162,35984,25,35.9428,16.9786,1847.36,2.67532
2004-03-11,12:50:01.333931,35984,29,26.378,28.0443,655.04,2.57108
2004-03-11,12:50:01.997059,35984,9,23.193,33.979,1847.36,2.59354
2004-03-11,12:50:02.864982,35984,22,32.9538,18.9947,684.48,2.65143
2004-03-11,12:50:02.972165,35984,37,24.663,34.1184,1376.32,2.54901
2004-03-11,12:50:03.872364,2825,26,27.4756,27.2914,1847.36,2.58226
2004-03-11,12:50:04.012205,35984,13,23.3008,33.8396,1081.92,2.51661
2004-03-11,12:50:04.812233,35984,34,24.075,32.0887,1847.36,2.52732
2004-03-11,12:50:06.612284,35984,39,25.2314,30.8901,412.16,2.56
2004-03-11,12:50:06.914117,35984,17,23.6242,31.948,684.48,2.42416
2004-03-11,12:50:07.392315,35984,33,23.9868,31.7016,1140.8,2.56
2004-03-11,12:50:07.677587,35984,43,24.7904,30.1111,684.48,2.54901
2004-03-11,12:50:07.897307,35984,19,27.3972,25.9587,279.68,2.57108
2004-03-11,12:50:08.651837,35984,23,31.229,20.9207,368.0,2.62796
2004-03-11,12:50:08.792364,2831,48,23.977,30.5363,566.72,2.56
2004-03-11,12:50:09.383105,2831,32,23.8986,32.0887,1847.36,2.54901
2004-03-11,12:50:09.77018,35984,4,22.8794,34.8139,397.44,2.50599
2004-03-11,12:50:10.218603,35984,52,24.3102,29.5784,323.84,2.52732
2004-03-11,12:50:11.012463,35984,40,24.0358,31.6664,1317.44,2.53812
2004-03-11,12:50:11.035156,2831,30,27.603,26.824,1847.36,2.58226
2004-03-11,12:50:11.375484,35984,10,22.4874,35.5418,625.6,2.52732
2004-03-11,12:50:12.780023,2827,18,122.153,114.151,537.28,2.1997
2004-03-11,12:50:13.874425,35984,20,27.3188,26.68,802.24,2.57108
2004-03-11,12:50:26.996659,35985,3,23.2126,33.4905,426.88,2.54901
2004-03-11,12:50:27.187374,35985,53,23.1244,32.3698,1847.36,2.53812
2004-03-11,12:50:28.069747,35985,39,25.2118,30.8194,412.16,2.57108
2004-03-11,12:50:28.403035,35985,22,32.9244,18.9947,684.48,2.65143
2004-03-11,12:50:29.228458,35985,40,24.0064,31.6664,1317.44,2.53812
2004-03-11,12:50:30.30885,35985,54,22.7716,33.3507,1847.36,2.52732
2004-03-11,12:50:30.483129,35985,14,23.781,32.2995,382.72,2.56
2004-03-11,12:50:31.334965,35985,25,35.9918,16.9036,1847.36,2.67532
